Id,LotFrontage,OverallQual,GarageCars,log_price,log_total_sf,has_2nd,has_bsmt,has_garage,has_pool,has_central_air,has_fireplace,house_age,remod_age,total_porch_sf,neighbor_log_price_stdscaled,year_price,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,Street_Pave,Utilities_NoSeWa,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ
405,,6,2,12.031719258385396,7.774015077250727,1,1,1,0,1,1,12,11,40,0.36944593594471153,240448.18692810455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
406,,4,2,11.918390573078392,7.972810784121404,0,1,1,0,1,1,33,16,78,-0.6423515645075161,166794.83143939395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
407,51.0,6,1,11.652687407345388,7.709756864454165,0,1,1,0,1,0,72,58,0,-0.5631103353615157,152170.11777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
408,63.0,6,1,12.083905011555967,7.832014180505469,1,1,1,0,1,0,93,32,160,0.5188801602152809,124018.55714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
409,109.0,7,3,12.542544882151386,8.081784206935001,1,1,1,0,1,1,1,1,62,1.731713459407749,259203.19764741528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
410,85.0,8,3,12.73596533201339,8.043020885298283,1,1,1,0,1,1,1,0,102,0.7828563712623556,270977.6532029708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
411,68.0,5,1,11.002099841204238,7.844632644464681,0,1,1,0,1,0,51,51,0,-0.9337105223835053,148924.65772893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
412,100.0,5,2,11.884489021402711,7.655390644826152,0,1,1,0,0,0,51,51,0,0.36944593594471153,141254.06702380953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
413,,7,2,12.310432660854417,7.988882253309227,0,1,1,0,1,1,1,1,144,0.7828563712623556,303927.8625779708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
414,56.0,5,2,11.652687407345388,7.618742377670413,0,1,1,0,1,1,83,60,130,-0.958532470213485,124911.7757936508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
415,59.0,7,3,12.337100907936577,8.063692634269517,1,1,1,0,1,1,15,15,187,0.17811488445133122,226535.57667169432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
416,73.0,7,2,12.106992367829498,7.893572073504902,0,1,1,0,1,0,0,0,30,0.36944593594471153,270977.6532029708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
417,74.0,6,2,11.915051671812877,7.6362696033793735,1,1,1,0,1,1,28,28,0,-0.6423515645075161,162570.4592171717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
418,86.0,6,3,12.384218830913648,8.29254851397576,1,1,1,0,0,1,89,57,0,0.5188801602152809,141891.61904761902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
419,60.0,5,1,11.744037185933616,7.5443321080536885,1,1,1,0,0,0,67,57,0,-0.9337105223835053,134971.3888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
420,65.0,5,1,11.863582336583399,7.655390644826152,0,1,1,0,1,1,42,42,269,-0.47610512824902335,152669.10079365078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
421,78.0,7,4,12.237086699059343,7.89655270164304,0,1,1,0,1,0,11,10,0,-0.28245569972752177,233469.36622222225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
422,,6,2,12.2783933071098,8.07215530818825,0,1,1,0,1,1,32,9,0,0.2954145274116249,161464.2092171717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
423,100.0,5,2,11.635143097694478,7.588829878307813,0,1,1,0,1,0,54,54,0,-0.28245569972752177,133341.96702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
424,80.0,8,3,12.66032791780777,8.318742252692399,1,1,1,0,1,1,10,10,66,1.8979943294491743,223183.81066666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
425,72.0,6,1,11.842229212112828,7.779885115070522,0,1,1,0,1,1,52,52,44,-0.47610512824902335,140623.2336904762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
426,60.0,7,1,11.813030057420567,7.620705086838262,1,1,1,0,1,1,63,17,126,-0.958532470213485,134572.85714285713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
427,,7,2,12.524526376648708,8.058960017769417,0,1,1,0,1,1,20,20,396,0.17811488445133122,217831.60606060605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
428,77.0,4,1,11.59917655301345,7.503289630675082,0,1,1,0,1,0,51,51,0,-0.47610512824902335,143518.09522893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
429,64.0,7,2,12.182804018590819,7.789868559054706,0,1,1,0,1,0,0,0,54,0.39247717220266787,270977.6532029708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
430,130.0,6,2,12.072541252905651,7.938802248154481,0,1,1,0,1,1,21,21,169,0.9796115678726318,223003.60606060605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
431,21.0,6,1,11.355101379776661,7.293017679772782,1,1,1,0,1,0,37,37,0,-1.416924021181478,141432.7158573311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
432,60.0,6,0,11.288531131754366,7.649216319820633,1,1,0,0,1,0,88,10,98,-0.958532470213485,138041.78571428574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
433,24.0,5,2,11.715866308966918,7.6638772587034705,1,1,1,0,1,0,36,36,36,-1.416924021181478,141432.7158573311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
434,100.0,6,2,12.106252310247962,7.835974581721566,1,1,1,0,1,1,11,10,36,0.36944593594471153,233469.36622222225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
435,21.0,4,0,11.302204433654575,7.138866999945524,0,1,0,0,1,0,36,36,0,-1.6324329813771061,145897.5872859025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
436,43.0,7,2,12.26434155365415,7.807916628926408,1,1,1,0,1,1,13,13,61,0.39247717220266787,240926.4222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
437,40.0,6,2,11.661345470088502,7.476472381163905,1,1,1,0,1,0,86,56,0,-0.958532470213485,138041.78571428574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
438,50.0,6,1,11.686878772093667,7.488852955733459,0,1,1,0,1,0,83,5,105,-1.0294588048578504,115508.91865079365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
439,40.0,5,1,11.411446296020374,7.033506484287697,0,1,1,0,0,1,94,5,34,0.5188801602152809,120051.89047619049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
440,67.0,6,2,11.608235644774552,7.539027055823995,1,1,1,0,1,0,89,9,46,-0.9337105223835053,138041.78571428574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
441,105.0,10,3,13.226723392728571,8.611775833902186,0,1,1,0,1,1,1,1,242,1.731713459407749,303927.8625779708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
442,92.0,4,0,11.678439903447801,7.965545573129992,0,1,0,0,0,0,53,53,0,-0.9337105223835053,141254.06702380953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
443,52.0,5,2,12.000891794590137,7.8826922062890254,1,1,1,0,1,1,78,16,0,-1.0294588048578504,150430.90634920634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
444,53.0,7,3,12.058152515453552,7.830425617820331,0,1,1,0,1,1,1,0,16,0.409444428200563,259203.19764741528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
445,70.0,7,2,12.254862809699606,7.945555428253489,1,1,1,0,1,1,14,13,133,0.39247717220266787,241140.11000502767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
446,73.0,6,2,11.755871643580617,8.047189562170502,0,1,1,0,1,1,53,53,0,-0.9337105223835053,140623.2336904762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
447,137.0,6,2,12.154779351142624,8.133000218583613,0,1,1,0,1,1,44,8,0,-0.47610512824902335,156596.2472222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
448,,7,2,12.205572520488492,7.943072717277933,1,1,1,0,1,1,8,7,0,0.36944593594471153,223183.81066666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
449,50.0,6,1,11.691071650353702,7.6760099320288875,1,1,1,0,1,1,69,56,0,-1.7136305249647916,138181.78444444443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
450,50.0,3,1,11.695247021764184,7.513163545234075,1,1,1,0,1,0,59,5,176,-0.958532470213485,123383.62380952381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
451,70.0,6,1,11.608235644774552,7.3938782901077555,0,1,1,0,1,0,76,1,113,-0.958532470213485,150430.90634920634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
452,62.0,7,2,12.542544882151386,8.028129059431759,0,1,1,0,1,1,31,31,54,0.6165562615551607,162482.33143939395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
453,,6,2,12.225875272826354,7.873978379604501,1,1,1,0,1,0,11,10,122,0.9796115678726318,240926.4222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
454,75.0,8,2,12.254862809699606,7.765569081097317,1,1,1,0,1,0,1,1,30,0.7828563712623556,303927.8625779708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
455,63.0,5,2,12.144197241812087,8.147867129923947,0,1,1,0,1,0,30,30,0,-0.28245569972752177,166794.83143939395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
456,80.0,7,2,12.075394321888057,7.81762544305337,0,1,1,0,1,1,34,34,0,0.2954145274116249,150821.75395256915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
457,34.0,5,3,11.49272275765271,7.584773077612199,1,1,1,0,0,0,92,58,96,-0.958532470213485,140432.84285714285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
458,,4,2,12.4529327234617,8.01532730902172,0,1,1,0,1,1,54,14,137,0.6165562615551607,133341.96702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
459,,8,1,11.9891596439666,7.720461694599722,1,1,1,0,1,1,83,12,63,-0.958532470213485,120283.20436507936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
460,,5,1,11.608235644774552,7.555905093611346,1,1,1,0,1,1,59,59,248,-1.0294588048578504,124863.34380952381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
461,75.0,8,2,12.481561937216318,7.925518979786926,1,1,1,0,1,0,0,0,150,0.7828563712623556,303927.8625779708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
462,60.0,7,2,11.951180395901384,7.43543801981455,1,1,1,0,1,0,73,2,0,-0.5631103353615157,152170.11777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
463,60.0,5,1,11.041048081342682,7.454719949364001,0,1,1,0,1,1,44,44,236,-0.6423515645075161,152061.8722222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
464,74.0,6,1,12.147913731356642,7.772752716468742,1,1,1,0,1,1,74,13,0,0.5188801602152809,175949.47777777776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
465,60.0,5,0,11.728036844587175,7.640123172695364,0,1,0,0,1,0,31,31,0,0.39247717220266787,162570.4592171717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
466,,7,2,12.093687514935382,7.933438387627489,0,1,1,0,1,1,2,2,20,0.409444428200563,229216.45322071706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
467,85.0,7,2,12.025749091398891,7.845416036592485,0,1,1,0,1,1,37,37,176,-0.47610512824902335,146767.71585733106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
468,79.0,5,1,11.894780707439258,7.771488760117616,1,1,1,0,1,1,65,12,0,-0.47610512824902335,134158.8888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
469,98.0,8,3,12.429216196844383,8.089482474360754,0,1,1,0,1,1,1,1,44,1.731713459407749,259203.19764741528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
470,76.0,6,2,12.138863895836725,7.8407064517494,1,1,1,0,1,0,15,15,70,0.17811488445133122,226535.57667169432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
471,,8,2,12.26434155365415,8.003028666384733,0,1,1,0,1,0,25,25,194,1.6320272206060864,189382.22222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
472,92.0,7,2,12.154779351142624,7.9291264873067995,1,1,1,0,1,1,30,30,276,0.2954145274116249,161464.2092171717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
473,35.0,6,2,11.904967552746252,7.389563953677635,0,1,1,0,1,0,3,3,28,-0.9337105223835053,234915.0871160143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
474,110.0,8,3,12.994530005894443,8.281977058867758,0,1,1,0,1,1,1,0,63,1.731713459407749,259203.19764741528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
475,41.0,8,2,12.43320821811392,8.053887083618223,0,1,1,0,1,0,7,7,48,1.6320272206060864,222266.19037681157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
476,80.0,5,2,11.794337924408413,7.570443252057374,0,1,1,0,1,0,44,44,216,-0.6423515645075161,148800.19010025062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
477,75.0,6,2,12.249610947544657,7.9966538754626075,0,1,1,0,1,1,11,10,39,0.39247717220266787,233469.36622222225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
478,105.0,9,3,12.84792653170257,8.475537516147405,1,1,1,0,1,1,1,1,84,1.731713459407749,259203.19764741528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
479,79.0,8,3,12.601487417784837,8.138272638530186,0,1,1,0,1,1,2,1,44,0.39247717220266787,270977.6532029708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
480,50.0,4,2,11.401669829409995,7.61972421378267,0,1,1,0,1,0,70,7,72,-0.958532470213485,138181.78444444443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
481,98.0,9,3,12.694652660348845,8.211482916445066,0,1,1,0,1,1,2,1,112,1.731713459407749,229216.45322071706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
482,72.0,9,3,12.832011076396668,8.18423477409482,0,1,1,0,1,1,3,2,49,1.731713459407749,227387.36366847827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
483,50.0,7,1,11.951180395901384,7.914252278742441,1,1,1,0,1,1,94,4,0,-0.958532470213485,124018.55714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
484,32.0,6,2,12.007621706806335,7.796469243086058,0,1,1,0,1,0,8,8,125,-0.28245569972752177,223183.81066666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
485,,5,1,11.794337924408413,7.599901959208498,0,1,1,0,1,0,45,6,132,-0.6423515645075161,150486.99843358394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
486,80.0,5,1,11.898187865760873,7.70796153183549,0,1,1,0,1,1,59,2,200,-0.47610512824902335,124863.34380952381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
487,79.0,5,2,11.957611286231675,7.671360923190644,0,1,1,0,1,0,42,42,0,-0.47610512824902335,152061.8722222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
488,70.0,5,2,12.072541252905651,7.995643604287271,0,1,1,0,1,1,36,36,180,0.2954145274116249,141432.7158573311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
489,60.0,5,2,11.982929094215963,8.122074375362217,1,1,1,0,0,1,106,36,0,-0.958532470213485,172798.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
490,21.0,4,1,11.362102575235644,7.138866999945524,0,1,1,0,1,0,39,7,0,-1.6324329813771061,146767.71585733106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
491,,5,1,11.652687407345388,7.357556200910353,1,1,1,0,1,1,32,32,24,-1.6324329813771061,166794.83143939395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
492,79.0,6,1,11.79810440720389,7.776535028185241,1,1,1,0,1,1,65,56,32,-0.47610512824902335,139843.8888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
493,105.0,6,2,12.059803326028716,7.688913336864796,1,1,1,0,1,0,0,0,0,0.36944593594471153,259203.19764741528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
494,70.0,5,1,11.951180395901384,7.839131648274333,0,1,1,0,1,1,48,48,0,-0.47610512824902335,148888.40163871218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
495,50.0,5,1,11.421906066583059,6.98100574072173,0,1,1,0,1,0,71,13,100,-0.958532470213485,132364.00666666668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
496,60.0,4,0,10.460242108190519,7.272398392570047,0,1,0,0,0,0,89,59,638,-1.7136305249647916,138041.78571428574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
497,,8,2,12.971540487669746,8.768418726857403,0,1,1,0,1,1,15,14,366,1.8979943294491743,218273.02111613876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
498,60.0,7,1,12.122691036591123,7.953669778649798,1,1,1,0,1,0,83,58,100,-1.0294588048578504,120283.20436507936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
499,65.0,5,1,11.77528972943772,7.47477218239787,0,1,1,0,1,0,42,5,0,-0.6423515645075161,156362.70912698415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
