Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,log_price,neighbor_price_mmscaled,neighbor_log_price_stdscaled,OverallQual_weight,OverallCond_weight,ExterQual_weight,ExterCond_weight,BsmtQual_weight,BsmtCond_weight,KitchenQual_weight,FireplaceQu_weight,GarageQual_weight,GarageCond_weight,PoolQC_weight,Functional_weight,total_sf,has_2nd,has_bsmt,has_garage,has_pool,log_1stFlrSF,log_2ndFlrSF,log_TotalBsmtSF,log_GrLivArea,log_LotArea,log_total_sf,house_age,remod_age,yrs_before_remod,is_remodeled,built_era,year_price
405,60,RL,,10364,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,806,806,GasA,Gd,Y,SBrkr,806,766,0,1572,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2,373,TA,TA,Y,0,40,0,0,0,0,NA,,,0,5,2007,WD,Normal,168000,12.031725210748633,0.3982700876623205,0.36944473307072007,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2378,1,1,1,0,6.693323668269949,6.642486801367256,6.693323668269949,7.360739903058278,9.24619002486988,7.774435510302958,12,11,1,0,80-2000,240448.18692810455
406,20,RL,,9991,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1116,Unf,0,165,1281,GasA,Ex,Y,SBrkr,1620,0,0,1620,1,0,2,0,3,1,TA,8,Min1,1,TA,Attchd,1993.0,Unf,2,490,TA,TA,Y,120,78,0,0,0,0,NA,GdWo,,0,6,2009,WD,Normal,150000,11.918397239722838,0.16144326957647592,-0.6423526330238981,-0.4375959738818907,-0.30273806717393753,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,0.3334373451510953,2901,0,1,1,0,7.390798521735676,0.0,7.156176637480615,7.390798521735676,9.209540051805414,7.973155433444133,33,16,17,0,60-80,166794.83143939395
407,50,RL,51.0,10480,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1064,1064,GasA,Ex,Y,FuseA,1166,0,473,1639,0,0,1,0,3,1,TA,6,Maj2,0,NA,Detchd,1936.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,,,0,3,2008,WD,Normal,115000,11.652696102959753,0.18593741083714577,-0.5631110768577018,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,-2.2838047294704724,2230,0,1,1,0,7.062191632286556,0.0,6.970730078143525,7.402451520818244,9.257319373170178,7.7102051944325325,72,58,14,0,1900-1940,152170.11777777778
408,70,RL,63.0,15576,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,840,0,1680,0,0,2,0,4,1,TA,8,Typ,0,NA,Attchd,1960.0,Unf,1,308,TA,TA,Y,0,0,160,0,0,0,NA,,,0,3,2008,WD,Normal,177000,12.083910661257521,0.47333896969243394,0.518879743394448,0.1360474507543501,0.48740583399344795,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2520,1,1,1,0,6.734591659972948,6.734591659972948,6.734591659972948,7.427144133408616,9.653550746326605,7.83241092718792,93,32,61,0,1900-1940,124018.55714285714
409,60,RL,109.0,14154,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1063,1063,GasA,Ex,Y,SBrkr,1071,1101,0,2172,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,3,947,TA,TA,Y,192,62,0,0,0,0,NA,,,0,8,2007,New,Partial,280000,12.54254845357358,0.919631689749054,1.7317154365030598,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,1.6746701301184388,1.2795540967323715,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3235,1,1,1,0,6.977281341630747,7.004881989712859,6.96979066990159,7.6838639802564295,9.557823197546,8.082093278178382,1,1,0,0,post-2000,259203.19764741528
410,60,FV,85.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,No,GLQ,789,Unf,0,245,1034,GasA,Ex,Y,SBrkr,1050,1028,0,2078,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,Fin,3,836,TA,TA,Y,0,102,0,0,0,0,NA,,,0,4,2008,New,Partial,339750,12.73596827534975,0.535670769370434,0.7828559631391449,0.8771361607767336,1.125140229698647,0.4731004782357291,0.7910193916083161,1.6746701301184388,0.8414380290427941,1.3878984258728477,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3112,1,1,1,0,6.957497370876951,6.9363427358340495,6.942156705699469,7.639642287858013,9.287394001418473,8.043342170441608,1,0,1,0,post-2000,270977.6532029708
411,20,RL,68.0,9571,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,1276,1276,GasA,TA,Y,FuseA,1276,0,0,1276,0,0,1,0,3,1,TA,5,Mod,0,NA,Attchd,1958.0,Unf,1,350,TA,TA,Y,0,0,0,0,0,0,NA,,,0,6,2009,COD,Abnorml,60000,11.002116507732017,0.12522547254661098,-0.9337104007898305,-0.12500025722977443,-0.8946808831067203,-0.3987887853731639,-0.8903884178563259,-0.3542190655479322,-0.12954242996340162,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,0.31667578290495413,2552,0,1,1,0,7.152268856032539,0.0,7.152268856032539,7.152268856032539,9.166597449028265,7.845024417241484,51,51,0,0,40-60,148924.65772893775
412,190,RL,100.0,34650,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,1056,Unf,0,0,1056,GasA,TA,N,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1955.0,Fin,2,572,TA,TA,Y,264,0,0,0,0,0,NA,,,0,1,2006,WD,Normal,145000,11.884495917930655,0.3982700876623205,0.36944473307072007,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2112,0,1,1,0,6.963189985870238,0.0,6.963189985870238,6.963189985870238,10.453081864230466,7.655864017616056,51,51,0,0,40-60,141254.06702380953
413,20,FV,,4403,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,Av,GLQ,578,Unf,0,892,1470,GasA,Ex,Y,SBrkr,1478,0,0,1478,1,0,2,1,2,1,Gd,7,Typ,1,Gd,Attchd,2009.0,Fin,2,484,TA,TA,Y,0,144,0,0,0,0,NA,,,0,6,2010,New,Partial,222000,12.310437165348775,0.535670769370434,0.7828559631391449,0.4919383106036763,1.125140229698647,1.3071622573495316,0.7910193916083161,1.6746701301184388,0.8414380290427941,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2948,0,1,1,0,7.2991214627108,0.0,7.293697720601438,7.2991214627108,8.390268497842571,7.989221408815276,1,1,0,0,post-2000,303927.8625779708
414,30,RM,56.0,8960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1008,1008,GasA,Gd,Y,FuseA,1028,0,0,1028,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1927.0,Unf,2,360,TA,TA,Y,0,0,130,0,0,0,NA,,,0,3,2010,WD,Normal,115000,11.652696102959753,0.12524913304107066,-0.9585321898328607,-0.12500025722977443,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2036,0,1,1,0,6.9363427358340495,0.0,6.9167150203536085,6.9363427358340495,9.10063710688422,7.619233416226805,83,60,23,0,1900-1940,124911.7757936508
415,60,RL,59.0,11228,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,50,GLQ,531,499,1080,GasA,Ex,Y,SBrkr,1080,1017,0,2097,0,1,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,Unf,3,678,TA,TA,Y,196,187,0,0,0,0,NA,,,0,12,2008,WD,Normal,228000,12.337105293891872,0.3716616878138307,0.17811417290294074,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3177,1,1,1,0,6.985641817639208,6.925595197110468,6.985641817639208,7.6487397889562425,9.326254996572539,8.064007347096661,15,15,0,0,80-2000,226535.57667169432
416,20,RL,73.0,8899,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1316,1340,GasA,Ex,Y,SBrkr,1340,0,0,1340,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2007.0,Fin,2,396,TA,TA,Y,100,30,0,0,0,0,NA,,,0,8,2007,New,Partial,181134,12.106997888588934,0.3982700876623205,0.36944473307072007,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2680,0,1,1,0,7.201170883281678,0.0,7.201170883281678,7.201170883281678,9.093806555720231,7.893945138235959,0,0,0,0,post-2000,270977.6532029708
417,60,RL,74.0,7844,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,ALQ,209,Unf,0,463,672,GasA,TA,Y,SBrkr,672,728,0,1400,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Fin,2,440,TA,TA,Y,0,0,0,0,0,0,NA,,,0,3,2006,WD,Normal,149500,11.915058360753719,0.16144326957647592,-0.6423526330238981,0.1360474507543501,0.48740583399344795,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2072,1,1,1,0,6.511745329644728,6.591673732008658,6.511745329644728,7.244941546337007,8.967631665167133,7.636752112435779,28,28,0,0,60-80,162570.4592171717
418,70,RL,86.0,22420,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,1128,Unf,0,242,1370,GasW,TA,N,FuseA,1370,1254,0,2624,1,0,2,1,4,1,TA,10,Typ,1,Gd,Detchd,1918.0,Unf,3,864,TA,TA,N,0,0,0,0,0,0,NA,,,0,11,2007,WD,Normal,239000,12.384223015005313,0.47333896969243394,0.518879743394448,0.1360474507543501,0.39772452605877767,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3994,1,1,1,0,7.223295679562314,7.134890851565884,7.223295679562314,7.872836175025724,10.017753298664472,8.292798858200374,89,57,32,0,1900-1940,141891.61904761902
419,50,RL,60.0,8160,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,312,Unf,0,444,756,GasA,Fa,N,FuseF,756,378,0,1134,1,0,1,1,3,1,TA,7,Typ,0,NA,Detchd,1940.0,Unf,1,240,TA,TA,P,0,0,0,0,0,0,NA,,,0,4,2007,WD,AdjLand,126000,11.744045122410057,0.12522547254661098,-0.9337104007898305,-0.12500025722977443,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1890,1,1,1,0,6.6293632534374485,5.937536205082426,6.6293632534374485,7.034387929915503,9.007121989469242,7.544861068658458,67,57,10,0,1900-1940,134971.3888888889
420,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,775,Unf,0,281,1056,GasA,Ex,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1968.0,Unf,1,304,TA,TA,Y,0,85,184,0,0,0,NA,,,0,7,2010,WD,Normal,142000,11.863589378812122,0.1996909418649644,-0.47610629843638597,-0.12500025722977443,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.3314606293273948,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2112,0,1,1,0,6.963189985870238,0.0,6.963189985870238,6.963189985870238,9.042040056544483,7.655864017616056,42,42,0,0,60-80,152669.10079365078
421,90,RM,78.0,7060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309,Unf,0,35,1344,GasA,Ex,Y,SBrkr,1344,0,0,1344,2,0,2,0,2,2,TA,8,Typ,0,NA,Attchd,1997.0,Fin,4,784,TA,TA,Y,0,0,0,0,0,0,NA,,,0,11,2008,WD,Alloca,206300,12.237091546357338,0.24372225835603611,-0.2824568912133811,0.4919383106036763,1.125140229698647,-0.3987887853731639,0.5804482077881533,0.548347517841876,1.2795540967323715,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2688,0,1,1,0,7.20414929203594,0.0,7.20414929203594,7.20414929203594,8.862341963516347,7.896924656268864,11,10,1,0,80-2000,233469.36622222225
422,20,RL,,16635,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,Gd,TA,CBlock,Gd,TA,No,ALQ,1246,Unf,0,356,1602,GasA,Gd,Y,SBrkr,1602,0,0,1602,0,1,2,0,3,1,Gd,8,Typ,1,TA,Attchd,1977.0,Fin,2,529,TA,TA,Y,240,0,0,0,0,0,NA,,,0,6,2009,WD,Normal,215000,12.278397958261774,0.382198541638606,0.29541339546187356,0.1360474507543501,0.48740583399344795,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3204,0,1,1,0,7.3796321526095525,0.0,7.3796321526095525,7.3796321526095525,9.719324300862802,8.07246736935477,32,9,23,0,60-80,161464.2092171717
423,20,RL,100.0,21750,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,988,988,GasA,Ex,Y,FuseA,988,0,0,988,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1954.0,RFn,2,520,TA,TA,N,0,0,0,0,0,0,NA,,,0,2,2008,WD,Normal,113000,11.635151947212842,0.24372225835603611,-0.2824568912133811,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1976,0,1,1,0,6.8966943316227125,0.0,6.8966943316227125,6.8966943316227125,9.987415012471414,7.589335823170617,54,54,0,0,40-60,133341.96702380953
424,60,RL,80.0,9200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,Gd,TA,PConc,Gd,TA,No,GLQ,986,Unf,0,484,1470,GasA,Gd,Y,SBrkr,1470,1160,0,2630,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,3,696,TA,TA,Y,0,66,0,0,0,0,NA,,,0,6,2008,WD,Normal,315000,12.660331092405906,1.0,1.8979967119938523,0.8771361607767336,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,4100,1,1,1,0,7.293697720601438,7.057036981697891,7.293697720601438,7.875119281040293,9.127067452782361,8.31898612539206,10,10,0,0,80-2000,223183.81066666666
425,20,RL,72.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,LwQ,616,Unf,0,580,1196,GasA,Gd,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,6,Typ,1,Gd,Attchd,1956.0,RFn,1,297,TA,TA,Y,0,44,0,0,0,0,NA,,,0,5,2008,WD,Normal,139000,11.842236406331555,0.1996909418649644,-0.47610629843638597,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2392,0,1,1,0,7.087573705557973,0.0,7.087573705557973,7.087573705557973,9.105090961257085,7.780303087908373,52,52,0,0,40-60,140623.2336904762
426,60,RM,60.0,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,651,651,GasA,Gd,Y,SBrkr,707,682,0,1389,0,0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1947.0,Unf,1,240,TA,TA,P,0,0,126,0,0,0,NA,,,0,9,2009,WD,Normal,135000,11.813037464800539,0.12524913304107066,-0.9585321898328607,0.4919383106036763,0.45315483714149596,-0.3987887853731639,0.5804482077881533,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2040,1,1,1,0,6.56244409369372,6.52649485957079,6.480044561926653,7.237059026124737,8.12533508671429,7.621195162809845,63,17,46,0,40-60,134572.85714285713
427,80,RL,,12800,Pave,,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518,Unf,0,0,1518,GasA,Gd,Y,SBrkr,1644,0,0,1644,1,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,Fin,2,569,TA,TA,Y,80,0,0,0,396,0,NA,,,0,8,2009,WD,Normal,275000,12.524530013005734,0.3716616878138307,0.17811417290294074,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3162,0,1,1,0,7.405495663199472,0.0,7.325807502595773,7.405495663199472,9.45727857185611,8.059276223305648,20,20,0,0,80-2000,217831.60606060605
428,20,RL,77.0,8593,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,288,Unf,0,619,907,GasA,Ex,Y,SBrkr,907,0,0,907,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1964.0,Unf,1,352,TA,TA,Y,0,0,0,0,0,0,NA,,,0,7,2008,WD,Normal,109008,11.599185726610004,0.1996909418649644,-0.47610629843638597,-0.4375959738818907,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1814,0,1,1,0,6.811244378601294,0.0,6.811244378601294,6.811244378601294,9.058819564334941,7.503840746698951,51,51,0,0,40-60,143518.09522893775
429,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664,Unf,0,544,1208,GasA,Ex,Y,SBrkr,1208,0,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,2007.0,RFn,2,628,TA,TA,Y,105,54,0,0,0,0,NA,,,0,9,2007,New,Partial,195400,12.182809136284991,0.4198622299024386,0.39247631403604133,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2416,0,1,1,0,7.097548850614793,0.0,7.097548850614793,7.097548850614793,8.81922185757494,7.790282380703483,0,0,0,0,post-2000,270977.6532029708
430,20,RL,130.0,11457,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005,Unf,0,387,1392,GasA,TA,Y,SBrkr,1412,0,0,1412,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1988.0,Unf,2,576,TA,TA,Y,0,0,169,0,0,0,NA,,,0,3,2009,WD,Normal,175000,12.07254696717504,0.606926651230234,0.9796115880101572,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2804,0,1,1,0,7.253470382684528,0.0,7.239214973779806,7.253470382684528,9.346443454968522,7.9391588179567965,21,21,0,0,80-2000,223003.60606060605
431,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,No,ALQ,387,Unf,0,96,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,4,Typ,0,NA,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,,,0,7,2008,COD,Abnorml,85400,11.355113089309977,0.024997077755451402,-1.4169235486157372,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1470,1,1,1,0,6.182084906716632,6.22455842927536,6.182084906716632,6.895682697747868,7.427144133408616,7.293697720601438,37,37,0,0,60-80,141432.7158573311
432,50,RM,60.0,5586,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Gd,Y,SBrkr,1088,110,0,1198,0,0,1,0,4,1,TA,7,Typ,0,NA,,,,0,0,NA,NA,N,0,98,0,0,0,0,NA,MnPrv,,0,9,2008,ConLD,Abnorml,79900,11.288543647320601,0.12524913304107066,-0.9585321898328607,0.1360474507543501,0.48740583399344795,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,-1.1417869922260813,-1.1340806112871793,-0.9466925362138892,1.1793467749881468,2099,1,1,0,0,6.9930151229329605,4.709530201312334,6.804614520062624,7.089243155027514,8.628197749459149,7.649692623711514,88,10,78,0,1900-1940,138041.78571428574
